applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,total_credit_limit,monthly_expenses,estimated_debt,DTI,approved,approved_amount,interest_rate,monthly_income
A00108,65335.375480845214,579.8368622211553,5209.289016410648,30000.0,24.0,ON,Full-time,549.0,613.0,2.384711749633776,16.0,8.0,On Time,72610.23879942864,9856.209310853095,43.28862240217795,19.709852006981084,1,10000.0,7.735673984389384,5444.614623403768
A00109,68102.90815163254,1243.1923018386608,4842.130657597906,5566.250512643329,38.0,ON,Full-time,215.0,599.0,20.042256569912382,20.0,7.0,On Time,78122.5545958552,2623.352481589659,391.4380707767794,30.274022245505012,0,5566.250512643329,10.45787683507218,5675.242345969378
A00110,57686.41841980109,999.122800454815,8316.400401693309,30000.0,79.0,ON,Part-time,445.0,889.0,30.70842497405744,13.0,8.0,Late 30-60,45899.73231193092,5919.494703964684,352.3771215075627,37.475023854363734,0,0.0,0.0,4807.201534983425
A00111,22939.472424310374,310.638689079203,8960.283653249931,30000.0,64.0,ON,Full-time,222.0,616.0,58.62586679062305,16.0,9.0,Late<30,11798.37840784019,7020.010716337445,172.92254022085058,48.83606102348027,1,0.0,0.0,1911.6227020258646
A00112,59085.63210666261,969.2142577673036,4146.200623964779,30000.0,31.0,ON,Part-time,104.0,677.0,9.067327447793996,10.0,8.0,On Time,60505.97444387588,4130.408527402095,137.15687070761948,31.609128777676364,0,0.0,0.0,4923.802675555217
A00113,61704.68290395539,579.6141319317629,177.04445073237207,30000.0,41.0,ON,Full-time,600.0,696.0,37.97949670996263,0.0,2.0,On Time,44589.13295588898,1092.240995737126,423.36820709956805,28.256831163876384,0,15000.0,5.191389343292489,5142.056908662949
A00114,200000.0,3505.6265593548724,8617.738397893547,21021.643565438764,97.0,BC,Full-time,382.0,644.0,11.166234059561749,0.0,10.0,On Time,226518.0387061946,2859.87352619632,632.3383597265592,26.71973743537808,0,0.0,0.0,16666.666666666668
A00115,54383.687057610245,736.4457622384721,1742.786785013607,30000.0,49.0,ON,Full-time,113.0,699.0,32.011239140198185,19.0,3.0,On Time,95211.56749295592,5154.888637742175,761.9600639825329,42.99243243637383,1,0.0,0.0,4531.97392146752
A00116,69617.66845141408,942.7392602795658,6218.819638903935,8745.003714290817,22.0,BC,Unemployed,68.0,705.0,75.93329776206576,14.0,2.0,Late>60,46792.23106279248,1150.0834497559354,888.2721035606012,33.82221432923624,1,0.0,0.0,5801.472370951174
A00117,58843.93890685374,912.4176145828034,249.70900434131192,2060.447935803548,93.0,BC,Full-time,364.0,504.0,26.923163653172477,11.8,4.0,On Time,37520.684491301625,3129.775284510805,252.54388223459105,24.38725016856737,0,0.0,0.0,4903.6615755711455
A00118,36722.413385405285,456.3361614193189,3995.0647526056423,30000.0,84.0,ON,Part-time,43.0,672.0,11.696431962706118,11.0,8.0,On Time,61855.09010067123,2577.4306097136114,180.87096322738944,35.527309599280336,1,0.0,0.0,3060.2011154504403
A00119,106023.008117994,1435.7282349311688,9859.603021153498,4665.035751850026,34.0,BC,Part-time,210.0,680.0,15.573010791411011,12.0,2.0,On Time,171514.41087515224,3544.095121118538,667.7489428603121,24.599785491659045,1,4665.035751850026,10.413325632317088,8835.2506764995
A00120,87200.6022441985,1004.612165866663,1006.936011038031,30000.0,49.0,ON,Part-time,275.0,647.0,30.2514851471522,9.0,5.0,Late 30-60,50541.88748640806,6868.892531704008,382.2417896510277,25.277632148095368,1,10000.0,7.312374673780567,7266.716853683208
A00121,88922.09902080028,1653.1046738870286,4236.931519996423,30000.0,66.0,ON,Full-time,106.0,467.0,16.993904192153135,1.0,3.0,On Time,55074.41136421213,4761.957746084202,233.9823175406627,31.538891013551222,0,0.0,0.0,7410.174918400023
A00122,37998.663711472254,573.5989637180261,3071.499501899522,30000.0,61.0,ON,Part-time,478.0,646.0,52.07554151411789,1.0,0.0,Late 30-60,58038.63997564232,3761.8196744110223,755.5984013686259,56.187155798833764,0,0.0,0.0,3166.5553092893547
A00123,120740.29015277151,1088.840695688026,9050.881233882645,13044.38895761543,22.0,ON,Unemployed,204.0,841.0,42.2505581660825,16.0,7.0,Late 30-60,127443.3447119482,2747.7945876617027,1346.1381121580675,26.145154750399847,1,0.0,0.0,10061.690846064294
A00124,29705.11311133073,419.4799994529598,8693.401079073552,30000.0,80.0,ON,Part-time,118.0,735.0,68.49282487714503,8.0,2.0,On Time,47120.03104019456,6886.558468722974,806.8460085604211,67.71868540196722,0,0.0,0.0,2475.426092610894
A00125,80292.263224049,1024.0321659222475,2376.987603062288,3117.776925492903,66.0,BC,Part-time,485.0,574.0,22.45844038187362,13.0,7.0,On Time,88857.93050349207,6744.306341774001,498.90263366733643,23.459816282799558,1,0.0,0.0,6691.021935337417
A00126,179015.52499991236,3538.8121770157527,811.8778705043117,30000.0,46.0,ON,Full-time,108.0,645.4,47.9143953458743,10.0,4.0,On Time,349381.0253780435,4464.816207210473,4185.095144077629,54.79239180689418,0,0.0,0.0,14917.960416659364
A00127,36487.748928509165,494.104933406895,6271.383940611175,9311.58055854705,34.0,BC,Full-time,453.0,569.0,22.278319890801946,19.0,7.0,On Time,56250.42296418339,2787.855065154575,313.29122919724733,31.146998062433024,0,0.0,0.0,3040.6457440424306
A00128,60278.62382840229,577.4388025404471,3363.6871188370974,30000.0,95.0,BC,Part-time,238.0,706.0,30.276716263130453,11.0,0.0,On Time,25709.047607459583,8089.211270968903,194.59638495159166,24.32773231792799,1,11277.408706708346,7.419291773877051,5023.218652366858
A00129,62932.98333173081,852.2174826171881,6720.843906060631,11999.544560403689,87.0,BC,Full-time,7.0,707.0,6.03887917710087,6.0,5.0,On Time,62665.68570006251,8521.297861737097,94.60762612321382,21.486061219252235,1,11999.544560403689,9.759437139710847,5244.415277644234
A00130,46549.06389993024,430.8579934353265,321.1975606781448,20318.395097564244,48.0,ON,Part-time,511.0,643.0,18.919404355759696,0.0,2.0,On Time,62627.54250922813,8461.58271756388,296.21895013490405,26.600394085310246,1,4354.205301876094,9.682207653463388,3879.08865832752
A00131,27575.0948676829,477.1047555997106,1333.992351774894,24593.19024892032,83.0,ON,Unemployed,42.0,784.0,55.93978038001989,15.0,4.0,On Time,19655.815982738717,3926.686521031166,274.8855073161222,48.778281504878436,0,0.0,0.0,2297.9245723069084
A00132,61962.30451321754,589.2099464604693,6863.722327726434,9295.024303366685,87.0,BC,Part-time,600.0,755.0,29.21006782107273,14.0,3.0,On Time,31215.397657704,2541.677858045155,227.95097066082224,18.525836749039637,1,9295.024303366685,3.9048653671735623,5163.525376101462
A00133,35201.646749105144,476.6889663941322,2123.706553024978,30000.0,32.0,BC,Unemployed,131.0,602.0,56.83802372018021,12.0,10.0,On Time,21788.488662033087,8460.337077996359,309.60365884987857,42.14436787195263,0,0.0,0.0,2933.470562425429
A00134,75871.48607914153,1027.4263739883747,8575.876757624015,12640.726325790758,93.0,BC,Full-time,393.0,650.0,62.31501228804163,5.0,8.0,On Time,97600.71676431148,9797.37202340503,1520.497466122435,43.29744745701408,1,0.0,0.0,6322.62383992846
A00135,37808.44929238952,729.6715083484296,585.9088771013543,17781.15525555561,52.0,BC,Part-time,557.0,594.0,47.49143622538666,1.0,2.0,On Time,54761.101461598126,1936.338004887196,650.170839423854,52.2600542711088,0,0.0,0.0,3150.704107699127
A00136,129958.07826004487,1759.848976438108,2154.819827855746,28804.52331195917,74.0,ON,Full-time,197.0,622.0,69.87221219546672,8.0,6.0,On Time,83089.35538365867,6364.702418060669,1451.409267637886,33.64155096044237,1,0.0,0.0,10829.83985500374
,40472.31154899348,774.0463112492158,9985.602484850686,14963.445601288267,47.0,BC,Full-time,463.0,745.0,37.41415679343551,0.0,3.0,On Time,60616.788871027,3296.270021705283,566.9815107837952,46.41631118570298,0,0.0,0.0,3372.69262908279
A00138,50968.81437834962,690.2026947068179,4330.761025867926,19521.41769428812,100.0,ON,Part-time,120.0,678.0,26.49908635277028,8.0,2.0,On Time,72665.53711843833,4858.283323072857,481.3925857429829,34.47794257076946,0,0.0,0.0,4247.401198195802
A00139,89927.45859399074,1819.46921819092,7029.656635446435,30000.0,97.0,ON,Full-time,299.0,782.0,26.792364313574677,9.0,9.0,On Time,171747.54969564738,5722.441842651258,1150.3807303523893,45.634781660850834,1,0.0,0.0,7493.954882832561
A00140,32356.423466618504,438.1599011104589,1826.6304885701368,21410.757229177718,43.0,ON,Unemployed,219.0,521.0,38.36917436345877,1.0,2.0,On Time,56980.09003780397,5386.738826335218,546.5697524765202,48.43147191611857,1,0.0,0.0,2696.3686222182087
A00141,67085.9537057547,1137.2543836678724,6098.687349855377,5027.877884614751,84.0,BC,Full-time,93.0,707.0,48.65738623704927,18.0,3.0,Late>60,128460.39685906032,7616.664460224191,1562.6367865339823,49.64334591966319,0,0.0,0.0,5590.496142146225
A00142,115101.7014704116,1183.7527308508854,7261.060683694185,17089.531471517945,58.0,BC,Unemployed,291.0,763.0,31.93265323372406,13.0,6.0,Late<30,224351.7975785243,9716.766443207784,1791.0370386094176,33.68637683289515,0,17089.531471517945,5.229531440188703,9591.808455867633
A00143,26802.712731991644,459.29920174558094,3144.766358665105,30000.0,33.0,ON,Full-time,152.0,690.0,33.81255396484499,2.0,10.0,On Time,31123.65320550324,860.5354586609792,263.09255089854975,52.48984001137021,0,0.0,0.0,2233.559394332637
A00144,65664.71049986534,686.0570462499148,8288.971119758779,27590.30482469181,50.0,ON,Part-time,524.0,543.0,39.585819308666615,15.0,8.0,Late>60,80890.12570380163,6834.406048909296,800.5254749915051,34.729834259131216,1,0.0,0.0,5472.059208322112
A00145,68182.37621206234,1241.480023440509,6034.175784722833,19248.761112575343,63.8,BC,Part-time,421.0,575.0,51.2510058286115,18.0,5.0,On Time,62893.67059323464,5233.036070796907,805.84096953916,41.11418591342708,0,6818.2376212062345,10.414546061845494,5681.864684338529
A00146,88513.59507710664,1449.3998820935465,3891.230096150302,30000.0,71.0,ON,Part-time,157.0,770.0,16.804276298523988,8.0,0.0,On Time,111761.5672495931,3966.67526356289,469.51806390455806,32.11598774991988,1,0.0,0.0,7376.13292309222
A00147,32258.10616395689,603.5359393389336,5576.423933431585,2926.65489575519,96.0,ON,Full-time,269.0,626.0,11.010103698395133,1.0,7.0,On Time,23421.7091844468,6621.475327239933,64.46886172860324,26.48281784003677,1,2926.65489575519,9.276587220913296,2688.175513663074
A00148,30938.965672384347,263.0054339693117,5767.608474359243,22156.60937172934,85.0,ON,Part-time,0.0,602.0,51.23276230673035,3.0,1.0,Late<30,46629.552005603065,8861.422132545746,597.2401885930958,46.256029723818706,1,0.0,0.0,2578.2471393653623
A00149,77727.99619183726,900.1426514887078,1655.3529269386602,19730.539818163827,67.0,ON,Full-time,256.0,646.0,16.59925921214175,10.0,10.0,On Time,41770.93203516303,6106.103721190029,173.3416320961067,21.142071551322246,1,10000.0,10.701773468264664,6477.333015986438
A00150,69459.028283522,1147.6141418083462,4027.3236986696616,30000.0,85.0,BC,Part-time,514.0,654.0,10.434671380399314,7.0,8.0,Late>60,59279.22662409225,8205.167592864262,154.6398123766551,30.272590863768727,1,6511.783901580187,12.87842755016368,5788.252356960166
A00151,67863.01215745343,918.9782896321819,3434.305880194931,30000.0,95.0,ON,Full-time,236.0,798.0,23.968030703051603,15.0,10.0,On Time,55112.06435469551,2953.016739726635,330.2319126404745,30.046592066916343,1,0.0,0.0,5655.251013121119
A00152,71198.29174370048,1048.5242373762962,4009.0272257912607,26008.394924814245,100.0,ON,Full-time,444.0,505.0,25.717088333162742,4.0,2.0,On Time,135763.29546735383,4376.62785456408,872.8591654838028,38.95895707812678,0,0.0,0.0,5933.190978641706
A00153,42616.1104017458,656.5523385764523,7611.105884852579,30000.0,19.0,ON,Full-time,170.0,677.0,62.24258447407778,1.0,9.0,On Time,30570.778773154983,1743.1448872774035,475.7010700566108,44.553669315674895,1,0.0,0.0,3551.3425334788167
A00154,67246.94363203374,1361.4099904580028,4825.384074666727,15810.220350746677,57.0,ON,Full-time,269.0,826.0,47.22333240695909,14.0,10.0,On Time,123476.36160743216,5725.657220136128,1457.7413171474127,54.538769159656766,0,0.0,0.0,5603.911969336145
A00155,69323.29228044768,1275.3091321731135,9403.161532392643,2512.53849458059,79.0,ON,Unemployed,600.0,774.0,59.07034378714042,5.0,6.0,Late<30,47593.02813129659,7394.628101437791,702.8341333966837,34.89444214218999,1,2106.442845617511,0.0,5776.94102337064
A00156,41890.91643947032,557.79580991795,2936.764133584362,9117.495206344223,73.0,BC,Full-time,66.0,900.0,31.1271923988887,7.0,5.0,On Time,61832.96067564484,5793.20756785114,481.171615885929,33.67975553166701,0,0.0,0.0,3490.909703289193
A00157,152190.34034950286,2310.290953955238,5594.071228691431,20361.1193539538,87.0,BC,Part-time,7.0,634.0,27.650876575172425,1.0,8.0,On Time,149120.5017287473,9120.321666787137,1030.8281470323443,28.752436320907147,1,0.0,0.0,12682.528362458572
,75880.60980500924,907.6583065703212,7869.5681047904145,16500.36155023906,20.0,BC,Full-time,555.0,769.0,28.796157240352688,3.0,10.0,On Time,73907.9835402641,8593.717689046163,532.0664788357109,26.682392980161353,0,16500.36155023906,7.894481301049121,6323.384150417437
A00159,33002.81868172333,446.91316964833675,5460.245933207502,5755.652418185506,35.0,BC,Unemployed,0.0,671.0,16.53734790615288,3.0,2.0,On Time,65920.04950963144,4243.812856464965,272.53569818289947,29.29872124711292,1,5755.652418185506,6.749246390428111,2750.2348901436108
,60278.62382840229,873.8451890319624,5470.281464244477,22200.345276845124,47.0,ON,Full-time,134.0,628.0,17.69017798836839,11.0,1.0,On Time,69759.49726065154,5722.518414144543,308.51448073000574,30.16720859245556,1,10000.0,9.503803693600808,5023.218652366858
A00161,36778.14878884596,534.4090497062136,533.4016300518351,17567.672811318575,22.0,ON,Full-time,24.0,457.0,28.15773006992496,0.0,2.0,On Time,29563.75087018049,6470.188573130416,208.11202921426286,32.82501825307851,0,0.0,0.0,3064.84573240383
A00162,88746.7690736659,777.7751639590525,3985.9966271845583,7008.341802414484,91.0,ON,Part-time,464.0,633.0,43.10097136603178,8.0,3.0,Late 30-60,122825.71686475864,8074.725544956628,1323.4769264000722,29.83379213136962,0,0.0,0.0,7395.564089472158
A00163,106862.45182310586,1285.518769727574,2707.3373242173247,15509.739399983537,82.0,ON,Part-time,373.0,786.0,53.62791502682581,14.0,4.0,On Time,172169.15192202703,747.4606138095629,2308.2681623787826,42.96850343026199,1,0.0,0.0,8905.204318592156
A00164,39721.9353114016,537.9012073418967,9993.351228311154,30000.0,61.0,ON,Full-time,195.0,508.0,56.58445566151398,7.0,5.0,On Time,78401.43934553755,8074.14296717721,1109.0756921116117,63.34968977762577,0,0.0,0.0,3310.161275950133
A00165,105372.39634245548,1132.6848352215193,3083.5507063231025,15800.394408977669,94.0,ON,Full-time,401.0,889.0,27.514673041974508,16.0,6.0,On Time,150438.58835229158,666.3803961616843,1034.8171428523744,27.382972896173126,0,15800.394408977669,6.70770132169403,8781.033028537957
A00166,73599.27568765842,711.5374379841753,8844.965347938634,30000.0,30.0,ON,Full-time,121.0,720.0,10.437286065655892,14.0,9.0,On Time,98829.59310265291,7195.315622326075,257.87818374119024,23.142873760047863,0,15000.0,9.755911344637838,6133.272973971535
A00167,90312.40270715085,1466.7534666230376,6762.337350404775,30000.0,68.0,ON,Full-time,558.0,677.0,60.35605314861097,9.0,2.0,On Time,100580.7040352306,4653.15598670954,1517.663579618772,45.63382583070012,0,0.0,0.0,7526.033558929237
A00168,154569.09486864705,1313.7580503961856,3409.1640919209044,21931.876958010216,86.0,ON,Part-time,208.0,677.0,18.535779675524992,12.0,8.0,On Time,215263.61977578816,2372.474923827582,997.5197570799985,20.49767553409066,1,15000.0,5.092571549191091,12880.757905720588
A00169,52960.728278498646,516.1606901839268,5435.343783741237,12712.25620337979,79.0,ON,Full-time,300.0,748.0,35.58061461947587,10.0,2.0,On Time,74211.3526440972,7069.849658743792,660.1213847049111,30.973122063228985,0,4970.791358117759,6.57755166570367,4413.3940232082205
A00170,41074.054255553856,556.2111513772918,8405.358799491938,19081.720267951325,91.0,ON,Full-time,600.0,631.0,15.259535332881748,15.0,2.0,On Time,33950.4676943383,8703.792562383805,129.5170903374039,28.396146326924875,0,5647.682460138656,12.23020789052527,3422.837854629488
A00171,38378.120025753546,550.0479923329451,8833.682980309119,30000.0,69.0,ON,Full-time,514.0,617.0,52.34121413852767,5.6,7.0,On Time,57828.644118163305,8287.168413212601,756.7053612823736,54.92984082919497,0,0.0,0.0,3198.1766688127955
A00172,39818.81656316795,539.213140959566,1603.938750061452,18186.907522718397,95.0,ON,Full-time,533.0,877.0,29.224462088966003,17.0,9.0,On Time,32119.27841400401,1941.2682104270896,234.66715858375107,31.54339589345605,0,4594.968392772961,0.0,3318.234713597329
A00173,57609.86764500918,780.1336243594993,3395.7314120816964,11529.92524513736,96.0,ON,Part-time,38.0,646.0,38.17624095432697,11.0,2.0,Late 30-60,71144.28261426532,6041.032297834869,679.005318901232,33.99600565642018,0,0.0,0.0,4800.822303750765
A00174,71009.99973244728,1400.288273818294,3352.231802135717,6706.674695689973,23.0,BC,Part-time,205.0,665.0,34.1965506111516,2.0,6.0,On Time,63185.00089970556,6631.209299173332,540.1772702831103,34.49202656911055,1,6706.674695689973,8.464953412067528,5917.49997770394
A00175,68757.7956013036,1236.694510391877,420.4479607594469,30000.0,46.0,ON,Full-time,582.0,812.0,7.692753429988278,20.0,0.0,Late<30,66640.16108088492,523.5112100866668,128.16158193248722,31.673896635917558,0,0.0,0.0,5729.816300108633
A00176,60278.62382840229,816.2730310096144,5982.377598518965,22575.33581184337,28.0,ON,Full-time,411.0,672.0,1.753704467791365,11.0,0.0,Late 30-60,128646.37603993728,3282.4291915085137,56.401931106601516,24.11412050962822,0,15000.0,9.594815641321372,5023.218652366858
A00177,60264.64822919007,816.0837781036155,8548.20052992188,30000.0,99.0,ON,Full-time,332.0,756.0,46.363178422080026,0.0,4.0,On Time,35961.58324813378,1042.8630701040177,416.82332511842765,33.51033455279148,1,0.0,0.0,5022.054019099172
A00178,123842.6439818963,1677.0358039215125,3815.7438782551776,25030.107695703457,70.0,ON,Unemployed,207.0,632.0,22.7958238215418,4.0,10.0,Late 30-60,64156.9570153274,4168.252246828058,365.62767226190846,23.43084753880862,0,10000.0,6.619540435477589,10320.220331824692
A00179,60278.62382840229,881.6280996513726,7400.359449841771,30000.0,98.0,ON,Full-time,404.0,610.0,46.80394986711319,19.0,8.0,On Time,36503.57228274073,7272.741575850396,427.12784177298494,35.01253007562513,1,0.0,0.0,5023.218652366858
